Nama_File,Mean_R,Mean_G,Mean_B,Std_R,Std_G,Std_B,Mean_H,Mean_S,Mean_V,Std_H,Std_S,Std_V,Skew_R,Skew_G,Skew_B,Kurt_R,Kurt_G,Kurt_B
istockphoto-178377154-612x612.jpg,242.35,226.83,180.48,20.46,38.79,100.43,10.87,71.68,242.39,16.82,98.92,20.47,-2.23,-1.08,-0.76,6.96,0.18,-1.24
istockphoto-178377154-612x612.jpg,242.35,226.83,180.48,20.46,38.79,100.43,10.87,71.68,242.39,16.82,98.92,20.47,-2.23,-1.08,-0.76,6.96,0.18,-1.24
istockphoto-178564443-612x612.jpg,244.92,233.43,203.63,18.75,32.54,73.84,9.67,46.96,244.95,16.28,68.69,18.76,-3.08,-1.41,-0.94,13.54,1.55,-0.86
istockphoto-178564443-612x612.jpg,244.92,233.43,203.63,18.75,32.54,73.84,9.67,46.96,244.95,16.28,68.69,18.76,-3.08,-1.41,-0.94,13.54,1.55,-0.86
istockphoto-179066874-612x612.jpg,223.97,229.26,202.76,46.81,36.51,74.81,124.21,40.52,230.79,59.54,59.74,37.14,-1.44,-1.8,-1.01,0.98,2.95,-0.77
istockphoto-179066874-612x612.jpg,223.97,229.26,202.76,46.81,36.51,74.81,124.21,40.52,230.79,59.54,59.74,37.14,-1.44,-1.8,-1.01,0.98,2.95,-0.77
istockphoto-184758160-612x612.jpg,239.82,228.3,168.04,36.3,42.06,109.12,13.77,84.12,240.79,18.32,107.9,33.32,-3.55,-2.22,-0.61,13.48,5.91,-1.48
istockphoto-184758160-612x612.jpg,239.82,228.3,168.04,36.3,42.06,109.12,13.77,84.12,240.79,18.32,107.9,33.32,-3.55,-2.22,-0.61,13.48,5.91,-1.48
istockphoto-185302736-612x612.jpg,238.0,232.01,188.6,38.03,41.96,90.43,17.87,60.69,238.44,29.97,87.41,37.8,-3.35,-2.82,-0.87,11.78,8.55,-0.96
istockphoto-185302736-612x612.jpg,238.0,232.01,188.6,38.03,41.96,90.43,17.87,60.69,238.44,29.97,87.41,37.8,-3.35,-2.82,-0.87,11.78,8.55,-0.96
istockphoto-186012002-612x612.jpg,251.26,245.73,225.09,12.19,21.84,66.88,5.84,28.48,251.29,14.67,64.69,12.16,-5.58,-2.51,-1.91,42.09,6.82,1.83
istockphoto-186012002-612x612.jpg,251.26,245.73,225.09,12.19,21.84,66.88,5.84,28.48,251.29,14.67,64.69,12.16,-5.58,-2.51,-1.91,42.09,6.82,1.83
istockphoto-2209570997-612x612.jpg,225.64,231.91,202.24,46.78,37.48,82.58,22.66,44.09,232.22,30.47,74.09,36.98,-1.74,-1.99,-1.18,2.49,4.05,-0.37
istockphoto-2209570997-612x612.jpg,225.64,231.91,202.24,46.78,37.48,82.58,22.66,44.09,232.22,30.47,74.09,36.98,-1.74,-1.99,-1.18,2.49,4.05,-0.37
istockphoto-453270811-612x612.jpg,226.61,225.55,183.72,48.57,49.13,95.05,13.25,65.0,228.73,18.81,89.76,45.7,-1.86,-1.8,-0.81,2.79,2.66,-1.04
istockphoto-453270811-612x612.jpg,226.61,225.55,183.72,48.57,49.13,95.05,13.25,65.0,228.73,18.81,89.76,45.7,-1.86,-1.8,-0.81,2.79,2.66,-1.04
istockphoto-462433767-612x612.jpg,232.32,226.59,178.72,39.31,44.22,102.36,11.68,72.46,233.31,17.16,99.22,37.93,-1.93,-1.55,-0.74,3.33,1.8,-1.23
istockphoto-462433767-612x612.jpg,232.32,226.59,178.72,39.31,44.22,102.36,11.68,72.46,233.31,17.16,99.22,37.93,-1.93,-1.55,-0.74,3.33,1.8,-1.23
istockphoto-468554282-612x612.jpg,246.81,232.07,200.54,15.07,33.36,76.41,9.83,51.17,246.85,16.34,72.93,15.08,-2.98,-1.34,-0.86,15.71,1.57,-1.06
istockphoto-468554282-612x612.jpg,246.81,232.07,200.54,15.07,33.36,76.41,9.83,51.17,246.85,16.34,72.93,15.08,-2.98,-1.34,-0.86,15.71,1.57,-1.06
istockphoto-486818690-612x612.jpg,237.38,227.45,167.11,33.85,39.69,104.13,12.56,83.53,237.54,18.48,102.81,33.42,-3.27,-1.95,-0.48,12.19,4.7,-1.59
istockphoto-486818690-612x612.jpg,237.38,227.45,167.11,33.85,39.69,104.13,12.56,83.53,237.54,18.48,102.81,33.42,-3.27,-1.95,-0.48,12.19,4.7,-1.59
istockphoto-490514186-612x612.jpg,248.98,236.87,179.11,15.79,28.6,100.13,12.27,74.45,249.02,17.25,100.16,15.77,-5.63,-2.43,-0.85,42.51,8.34,-0.99
istockphoto-490514186-612x612.jpg,248.98,236.87,179.11,15.79,28.6,100.13,12.27,74.45,249.02,17.25,100.16,15.77,-5.63,-2.43,-0.85,42.51,8.34,-0.99
istockphoto-495671192-612x612.jpg,234.2,217.6,169.75,34.52,48.19,92.75,13.33,78.13,234.22,17.33,89.0,34.53,-2.52,-1.45,-0.45,7.79,1.93,-1.46
istockphoto-495671192-612x612.jpg,234.2,217.6,169.75,34.52,48.19,92.75,13.33,78.13,234.22,17.33,89.0,34.53,-2.52,-1.45,-0.45,7.79,1.93,-1.46
istockphoto-499360203-612x612.jpg,250.92,239.66,206.37,11.54,24.98,75.97,9.1,46.95,250.95,16.67,74.37,11.52,-8.2,-1.88,-1.13,113.89,5.83,-0.48
istockphoto-499360203-612x612.jpg,250.92,239.66,206.37,11.54,24.98,75.97,9.1,46.95,250.95,16.67,74.37,11.52,-8.2,-1.88,-1.13,113.89,5.83,-0.48
istockphoto-499436327-612x612.jpg,237.56,217.6,164.51,30.42,47.28,93.96,15.02,84.55,237.61,19.9,92.51,30.4,-2.86,-1.45,-0.48,10.16,1.76,-1.29
istockphoto-499436327-612x612.jpg,237.56,217.6,164.51,30.42,47.28,93.96,15.02,84.55,237.61,19.9,92.51,30.4,-2.86,-1.45,-0.48,10.16,1.76,-1.29
istockphoto-512335536-612x612.jpg,246.78,235.26,200.04,22.4,34.61,78.73,9.28,51.97,246.81,15.64,75.07,22.4,-4.59,-2.35,-0.94,27.2,6.81,-0.73
istockphoto-512335536-612x612.jpg,246.78,235.26,200.04,22.4,34.61,78.73,9.28,51.97,246.81,15.64,75.07,22.4,-4.59,-2.35,-0.94,27.2,6.81,-0.73
istockphoto-519124142-612x612.jpg,244.68,244.78,216.47,27.89,26.22,67.65,9.29,35.07,246.08,19.0,61.64,24.4,-4.39,-4.58,-1.32,24.04,26.22,0.12
istockphoto-519124142-612x612.jpg,244.68,244.78,216.47,27.89,26.22,67.65,9.29,35.07,246.08,19.0,61.64,24.4,-4.39,-4.58,-1.32,24.04,26.22,0.12
istockphoto-874426588-612x612.jpg,203.37,215.13,166.4,61.74,52.08,99.98,21.61,77.55,215.38,20.19,95.29,51.49,-0.86,-1.27,-0.56,-0.52,0.88,-1.34
istockphoto-874426588-612x612.jpg,203.37,215.13,166.4,61.74,52.08,99.98,21.61,77.55,215.38,20.19,95.29,51.49,-0.86,-1.27,-0.56,-0.52,0.88,-1.34
istockphoto-89486138-612x612.jpg,215.4,225.98,172.38,54.91,44.1,107.36,18.54,76.8,226.09,21.73,103.88,43.79,-1.12,-1.69,-0.65,0.16,2.7,-1.46
istockphoto-89486138-612x612.jpg,215.4,225.98,172.38,54.91,44.1,107.36,18.54,76.8,226.09,21.73,103.88,43.79,-1.12,-1.69,-0.65,0.16,2.7,-1.46
istockphoto-89924216-612x612.jpg,233.52,230.93,181.14,42.63,42.63,104.96,11.36,71.45,234.58,18.64,102.13,40.56,-2.37,-2.13,-0.79,5.35,4.49,-1.26
istockphoto-89924216-612x612.jpg,233.52,230.93,181.14,42.63,42.63,104.96,11.36,71.45,234.58,18.64,102.13,40.56,-2.37,-2.13,-0.79,5.35,4.49,-1.26
istockphoto-91710396-612x612.jpg,249.43,231.33,178.55,17.08,35.69,104.45,10.14,75.08,249.46,15.05,104.0,17.08,-5.69,-1.71,-0.78,40.04,3.39,-1.22
istockphoto-91710396-612x612.jpg,249.43,231.33,178.55,17.08,35.69,104.45,10.14,75.08,249.46,15.05,104.0,17.08,-5.69,-1.71,-0.78,40.04,3.39,-1.22
istockphoto-93029283-612x612.jpg,253.94,247.31,213.93,6.95,15.84,74.78,8.24,40.7,253.98,19.11,74.37,6.94,-11.87,-3.29,-1.38,180.75,19.21,0.13
istockphoto-93029283-612x612.jpg,253.94,247.31,213.93,6.95,15.84,74.78,8.24,40.7,253.98,19.11,74.37,6.94,-11.87,-3.29,-1.38,180.75,19.21,0.13
istockphoto-93385142-612x612.jpg,232.84,220.28,164.31,31.49,43.44,104.27,15.42,84.98,232.95,18.29,101.83,31.36,-2.22,-1.14,-0.49,7.79,0.99,-1.53
istockphoto-93385142-612x612.jpg,232.84,220.28,164.31,31.49,43.44,104.27,15.42,84.98,232.95,18.29,101.83,31.36,-2.22,-1.14,-0.49,7.79,0.99,-1.53
istockphoto-953956760-612x612.jpg,208.58,222.43,168.48,60.69,45.55,100.88,18.02,78.59,222.76,21.01,94.3,45.16,-1.1,-1.56,-0.44,0.27,2.37,-1.6
istockphoto-953956760-612x612.jpg,208.58,222.43,168.48,60.69,45.55,100.88,18.02,78.59,222.76,21.01,94.3,45.16,-1.1,-1.56,-0.44,0.27,2.37,-1.6
istockphoto-96891345-612x612.jpg,242.2,225.47,178.02,25.35,43.85,101.77,9.96,74.14,242.23,16.18,99.76,25.35,-3.38,-1.46,-0.69,17.34,1.93,-1.35
istockphoto-96891345-612x612.jpg,242.2,225.47,178.02,25.35,43.85,101.77,9.96,74.14,242.23,16.18,99.76,25.35,-3.38,-1.46,-0.69,17.34,1.93,-1.35
istockphoto-97689079-612x612.jpg,250.57,243.4,204.01,13.68,22.05,84.86,9.43,49.81,250.76,17.49,83.6,13.06,-5.46,-2.42,-1.2,39.84,8.51,-0.34
istockphoto-97689079-612x612.jpg,250.57,243.4,204.01,13.68,22.05,84.86,9.43,49.81,250.76,17.49,83.6,13.06,-5.46,-2.42,-1.2,39.84,8.51,-0.34
