Nama_File,GLCM_Contrast,GLCM_Dissimilarity,GLCM_Homogeneity,GLCM_Energy,GLCM_Correlation,GLCM_ASM,GLCM_Contrast_0deg,GLCM_Homogeneity_0deg,GLCM_Energy_0deg,GLCM_Contrast_45deg,GLCM_Homogeneity_45deg,GLCM_Energy_45deg,GLCM_Contrast_90deg,GLCM_Homogeneity_90deg,GLCM_Energy_90deg,GLCM_Contrast_135deg,GLCM_Homogeneity_135deg,GLCM_Energy_135deg
istockphoto-453794089-612x612.jpg,5.0571,0.905,0.7812,0.6571,0.9628,0.4317,4.0242,0.7927,0.6575,6.3223,0.7681,0.6555,3.7419,0.7939,0.6593,6.1399,0.7701,0.656
istockphoto-453794089-612x612.jpg,5.0571,0.905,0.7812,0.6571,0.9628,0.4317,4.0242,0.7927,0.6575,6.3223,0.7681,0.6555,3.7419,0.7939,0.6593,6.1399,0.7701,0.656
istockphoto-464711675-612x612.jpg,8.8428,1.3869,0.6908,0.5286,0.9384,0.2794,7.1704,0.6993,0.5291,11.0225,0.6754,0.5268,6.603,0.7099,0.5315,10.5751,0.6787,0.5268
istockphoto-464711675-612x612.jpg,8.8428,1.3869,0.6908,0.5286,0.9384,0.2794,7.1704,0.6993,0.5291,11.0225,0.6754,0.5268,6.603,0.7099,0.5315,10.5751,0.6787,0.5268
istockphoto-465732960-612x612.jpg,5.4649,0.8871,0.7981,0.6889,0.9614,0.4746,4.3773,0.8052,0.6901,6.7783,0.7878,0.6879,4.1573,0.8102,0.6903,6.5466,0.789,0.6872
istockphoto-465732960-612x612.jpg,5.4649,0.8871,0.7981,0.6889,0.9614,0.4746,4.3773,0.8052,0.6901,6.7783,0.7878,0.6879,4.1573,0.8102,0.6903,6.5466,0.789,0.6872
istockphoto-467176151-612x612.jpg,4.2798,0.6487,0.8608,0.788,0.9509,0.6209,3.5813,0.8638,0.7885,5.4082,0.8543,0.7871,3.1104,0.8708,0.7894,5.0195,0.8543,0.787
istockphoto-467176151-612x612.jpg,4.2798,0.6487,0.8608,0.788,0.9509,0.6209,3.5813,0.8638,0.7885,5.4082,0.8543,0.7871,3.1104,0.8708,0.7894,5.0195,0.8543,0.787
istockphoto-469985451-612x612.jpg,3.9659,0.662,0.8459,0.7506,0.9461,0.5634,3.0482,0.8529,0.7514,4.8182,0.8388,0.7498,3.082,0.8557,0.752,4.9152,0.8364,0.7493
istockphoto-469985451-612x612.jpg,3.9659,0.662,0.8459,0.7506,0.9461,0.5634,3.0482,0.8529,0.7514,4.8182,0.8388,0.7498,3.082,0.8557,0.752,4.9152,0.8364,0.7493
istockphoto-470221128-612x612.jpg,4.2255,0.6739,0.8497,0.774,0.9477,0.5991,3.4367,0.8527,0.775,5.1444,0.8436,0.7727,3.1862,0.8601,0.7751,5.1345,0.8423,0.7732
istockphoto-470221128-612x612.jpg,4.2255,0.6739,0.8497,0.774,0.9477,0.5991,3.4367,0.8527,0.775,5.1444,0.8436,0.7727,3.1862,0.8601,0.7751,5.1345,0.8423,0.7732
istockphoto-478386400-612x612.jpg,4.3049,0.8097,0.7948,0.6643,0.9608,0.4413,2.9128,0.8069,0.6665,5.3043,0.7854,0.6631,3.6675,0.8029,0.665,5.3349,0.784,0.6627
