Nama_File,Contrast,Correlation,Energy,Homogeneity,Dissimilarity,Entropy,FFT_Mean,FFT_Std,Gabor_Mean
istockphoto-1135477663-612x612.jpg,2414.07,0.2276579761896196,0.2723755373266126,0.0,49.13,4.15,2481.4,113651.47,0.0
istockphoto-1135477663-612x612.jpg,2414.07,0.2276579761896196,0.2723755373266126,0.0,49.13,4.15,2481.4,113651.47,0.0
istockphoto-1185499614-612x612.jpg,1879.55,0.1889555992634679,0.4398875675850869,0.0,43.35,3.29,3637.64,142855.1,0.0
istockphoto-1185499614-612x612.jpg,1879.55,0.1889555992634679,0.4398875675850869,0.0,43.35,3.29,3637.64,142855.1,0.0
istockphoto-1226207985-612x612.jpg,1933.74,0.19594820148628,0.4073674716142714,0.0,43.97,3.34,2446.19,135872.92,0.0
istockphoto-1226207985-612x612.jpg,1933.74,0.19594820148628,0.4073674716142714,0.0,43.97,3.34,2446.19,135872.92,0.0
istockphoto-123692448-612x612.jpg,1666.43,0.1767954548711717,0.3461970521072403,0.0,40.82,3.74,3093.11,135383.6,0.03
istockphoto-123692448-612x612.jpg,1666.43,0.1767954548711717,0.3461970521072403,0.0,40.82,3.74,3093.11,135383.6,0.03
istockphoto-1279302542-612x612.jpg,1071.42,0.1369844962989064,0.5363460954166813,0.0,32.73,2.7,2294.99,120495.85,0.0
istockphoto-1279302542-612x612.jpg,1071.42,0.1369844962989064,0.5363460954166813,0.0,32.73,2.7,2294.99,120495.85,0.0
istockphoto-1301925621-612x612.jpg,1395.98,0.1630292289392725,0.3284228128806263,0.0,37.36,3.88,2134.19,121974.25,0.0
istockphoto-1301925621-612x612.jpg,1395.98,0.1630292289392725,0.3284228128806263,0.0,37.36,3.88,2134.19,121974.25,0.0
istockphoto-1326454417-612x612.jpg,2106.39,0.1964882008708466,0.5937854339630034,0.0,45.9,2.48,2200.44,118929.61,0.0
istockphoto-1326454417-612x612.jpg,2106.39,0.1964882008708466,0.5937854339630034,0.0,45.9,2.48,2200.44,118929.61,0.0
istockphoto-1366928819-612x612.jpg,1213.86,0.1455213631936868,0.457048207064976,0.0,34.84,3.07,3113.81,145225.32,0.0
istockphoto-1366928819-612x612.jpg,1213.86,0.1455213631936868,0.457048207064976,0.0,34.84,3.07,3113.81,145225.32,0.0
istockphoto-1393602097-612x612.jpg,1175.09,0.1466570324591572,0.401946256490101,0.0,34.28,3.43,3918.66,133212.12,0.0
istockphoto-1393602097-612x612.jpg,1175.09,0.1466570324591572,0.401946256490101,0.0,34.28,3.43,3918.66,133212.12,0.0
istockphoto-140477023-612x612.jpg,2160.29,0.2035376545948258,0.1543121099238614,0.0,46.48,4.7,2982.44,117969.44,0.22
istockphoto-140477023-612x612.jpg,2160.29,0.2035376545948258,0.1543121099238614,0.0,46.48,4.7,2982.44,117969.44,0.22
istockphoto-144292180-612x612.jpg,1174.12,0.1419495897357045,0.6179646585965566,0.0,34.27,2.26,3202.66,121789.69,-0.0
istockphoto-144292180-612x612.jpg,1174.12,0.1419495897357045,0.6179646585965566,0.0,34.27,2.26,3202.66,121789.69,-0.0
istockphoto-147083227-612x612.jpg,860.54,0.1240459746895407,0.2670030158298507,0.0,29.34,4.11,2617.29,119339.12,0.06
istockphoto-147083227-612x612.jpg,860.54,0.1240459746895407,0.2670030158298507,0.0,29.34,4.11,2617.29,119339.12,0.06
istockphoto-147083228-612x612.jpg,1083.0,0.1436291825171651,0.2140644728505184,0.0,32.91,4.59,2877.77,125033.34,0.0
istockphoto-147083228-612x612.jpg,1083.0,0.1436291825171651,0.2140644728505184,0.0,32.91,4.59,2877.77,125033.34,0.0
