Nama_File,GLCM_Contrast,GLCM_Dissimilarity,GLCM_Homogeneity,GLCM_Energy,GLCM_Correlation,GLCM_ASM,GLCM_Contrast_0deg,GLCM_Homogeneity_0deg,GLCM_Energy_0deg,GLCM_Contrast_45deg,GLCM_Homogeneity_45deg,GLCM_Energy_45deg,GLCM_Contrast_90deg,GLCM_Homogeneity_90deg,GLCM_Energy_90deg,GLCM_Contrast_135deg,GLCM_Homogeneity_135deg,GLCM_Energy_135deg
istockphoto-1272230724-612x612.jpg,0.5385,0.1201,0.9612,0.773,0.9836,0.5975,0.201,0.9714,0.7746,0.6229,0.9548,0.7717,0.5717,0.9606,0.7733,0.7584,0.958,0.7724
istockphoto-1312182523-612x612.jpg,0.2453,0.1491,0.9334,0.6414,0.9973,0.4115,0.1557,0.9521,0.6429,0.2842,0.9238,0.6404,0.2137,0.9348,0.642,0.3277,0.9228,0.6404
istockphoto-1312182523-612x612.jpg,0.2453,0.1491,0.9334,0.6414,0.9973,0.4115,0.1557,0.9521,0.6429,0.2842,0.9238,0.6404,0.2137,0.9348,0.642,0.3277,0.9228,0.6404
istockphoto-1312509574-612x612.jpg,0.2272,0.1077,0.9545,0.7578,0.9962,0.5742,0.1684,0.957,0.7582,0.2008,0.9507,0.7574,0.169,0.9634,0.7587,0.3704,0.947,0.7569
istockphoto-1312509574-612x612.jpg,0.2272,0.1077,0.9545,0.7578,0.9962,0.5742,0.1684,0.957,0.7582,0.2008,0.9507,0.7574,0.169,0.9634,0.7587,0.3704,0.947,0.7569
istockphoto-1313488206-612x612.jpg,0.3172,0.0963,0.9669,0.8558,0.9852,0.7324,0.1559,0.9705,0.8566,0.485,0.9623,0.855,0.3097,0.9703,0.8563,0.3182,0.9644,0.8553
istockphoto-1313488206-612x612.jpg,0.3172,0.0963,0.9669,0.8558,0.9852,0.7324,0.1559,0.9705,0.8566,0.485,0.9623,0.855,0.3097,0.9703,0.8563,0.3182,0.9644,0.8553
istockphoto-1400453203-612x612.jpg,0.5055,0.1202,0.961,0.8227,0.9824,0.6769,0.5216,0.9616,0.8229,0.7529,0.9563,0.822,0.2221,0.9686,0.8239,0.5253,0.9574,0.822
istockphoto-1400453203-612x612.jpg,0.5055,0.1202,0.961,0.8227,0.9824,0.6769,0.5216,0.9616,0.8229,0.7529,0.9563,0.822,0.2221,0.9686,0.8239,0.5253,0.9574,0.822
istockphoto-1473375455-612x612.jpg,0.3172,0.1148,0.9566,0.7967,0.9779,0.6347,0.3234,0.9577,0.7966,0.3445,0.9528,0.7958,0.1534,0.9646,0.7985,0.4475,0.9514,0.7957
istockphoto-1473375455-612x612.jpg,0.3172,0.1148,0.9566,0.7967,0.9779,0.6347,0.3234,0.9577,0.7966,0.3445,0.9528,0.7958,0.1534,0.9646,0.7985,0.4475,0.9514,0.7957
istockphoto-1498024534-612x612.jpg,0.4183,0.1025,0.9654,0.8194,0.9857,0.6713,0.3576,0.9681,0.8199,0.3971,0.9614,0.8186,0.2603,0.9692,0.8201,0.6583,0.9629,0.8189
istockphoto-1498024534-612x612.jpg,0.4183,0.1025,0.9654,0.8194,0.9857,0.6713,0.3576,0.9681,0.8199,0.3971,0.9614,0.8186,0.2603,0.9692,0.8201,0.6583,0.9629,0.8189
istockphoto-1606733996-612x612.jpg,0.551,0.1401,0.951,0.7772,0.9857,0.604,0.592,0.9521,0.7776,0.4869,0.9453,0.7763,0.2169,0.9611,0.7783,0.9083,0.9455,0.7765
istockphoto-1606733996-612x612.jpg,0.551,0.1401,0.951,0.7772,0.9857,0.604,0.592,0.9521,0.7776,0.4869,0.9453,0.7763,0.2169,0.9611,0.7783,0.9083,0.9455,0.7765
istockphoto-2148796316-612x612.jpg,0.4702,0.1219,0.9574,0.7919,0.9879,0.6271,0.5037,0.9593,0.7921,0.4719,0.9522,0.7916,0.1821,0.9661,0.793,0.7231,0.9518,0.7908
istockphoto-2148796316-612x612.jpg,0.4702,0.1219,0.9574,0.7919,0.9879,0.6271,0.5037,0.9593,0.7921,0.4719,0.9522,0.7916,0.1821,0.9661,0.793,0.7231,0.9518,0.7908
istockphoto-2149491226-612x612.jpg,0.6244,0.1757,0.9344,0.6966,0.9884,0.4853,0.5006,0.9403,0.6973,0.3716,0.9312,0.6966,0.428,0.9428,0.6977,1.1973,0.9232,0.6948
istockphoto-2149491226-612x612.jpg,0.6244,0.1757,0.9344,0.6966,0.9884,0.4853,0.5006,0.9403,0.6973,0.3716,0.9312,0.6966,0.428,0.9428,0.6977,1.1973,0.9232,0.6948
istockphoto-2149491920-612x612.jpg,0.5457,0.1864,0.9265,0.6605,0.9911,0.4362,0.5194,0.9329,0.6611,0.7409,0.9154,0.6594,0.2863,0.9384,0.6618,0.6365,0.9195,0.6596
istockphoto-2149491920-612x612.jpg,0.5457,0.1864,0.9265,0.6605,0.9911,0.4362,0.5194,0.9329,0.6611,0.7409,0.9154,0.6594,0.2863,0.9384,0.6618,0.6365,0.9195,0.6596
istockphoto-2195988779-612x612.jpg,0.7689,0.1815,0.9414,0.7058,0.9888,0.4981,0.7075,0.9495,0.7066,1.3569,0.9306,0.7041,0.3981,0.9465,0.7068,0.613,0.9391,0.7055
istockphoto-2195988779-612x612.jpg,0.7689,0.1815,0.9414,0.7058,0.9888,0.4981,0.7075,0.9495,0.7066,1.3569,0.9306,0.7041,0.3981,0.9465,0.7068,0.613,0.9391,0.7055
istockphoto-2204068631-612x612.jpg,0.8467,0.1708,0.949,0.8087,0.9846,0.6541,0.4655,0.9571,0.81,1.1289,0.945,0.8075,0.7723,0.9503,0.809,1.0202,0.9436,0.8085
istockphoto-2204068631-612x612.jpg,0.8467,0.1708,0.949,0.8087,0.9846,0.6541,0.4655,0.9571,0.81,1.1289,0.945,0.8075,0.7723,0.9503,0.809,1.0202,0.9436,0.8085
istockphoto-2211104455-612x612.jpg,0.8553,0.24,0.9148,0.6934,0.9808,0.4809,0.8573,0.9186,0.6938,1.1973,0.9022,0.6917,0.4502,0.9272,0.695,0.9165,0.9113,0.6932
istockphoto-2211104455-612x612.jpg,0.8553,0.24,0.9148,0.6934,0.9808,0.4809,0.8573,0.9186,0.6938,1.1973,0.9022,0.6917,0.4502,0.9272,0.695,0.9165,0.9113,0.6932
