Nama_File,Canny_Edge_Density_Low,Canny_Edge_Density_Medium,Canny_Edge_Density_High,Canny_Contour_Count_Low,Canny_Contour_Count_Medium,Canny_Contour_Count_High,Canny_Avg_Contour_Length_Low,Canny_Avg_Contour_Length_Medium,Canny_Avg_Contour_Length_High,Sobel_Mean,Sobel_Std
istockphoto-466413957-612x612.jpg,4.5921,2.5252,1.4873,736,434,244,39.82,36.45,37.8,51.53,96.41
istockphoto-466413957-612x612.jpg,4.5921,2.5252,1.4873,736,434,244,39.82,36.45,37.8,51.53,96.41
istockphoto-471597370-612x612.jpg,2.8953,1.5178,0.8883,479,259,125,41.35,39.55,47.55,39.31,76.39
istockphoto-471597370-612x612.jpg,2.8953,1.5178,0.8883,479,259,125,41.35,39.55,47.55,39.31,76.39
istockphoto-479800900-612x612.jpg,2.7671,1.4674,0.8565,379,195,108,50.02,50.59,52.65,32.43,76.02
istockphoto-479800900-612x612.jpg,2.7671,1.4674,0.8565,379,195,108,50.02,50.59,52.65,32.43,76.02
istockphoto-483874492-612x612.jpg,1.9768,0.9168,0.5089,215,101,37,62.8,61.42,93.56,30.58,61.8
istockphoto-483874492-612x612.jpg,1.9768,0.9168,0.5089,215,101,37,62.8,61.42,93.56,30.58,61.8
istockphoto-488957174-612x612.jpg,3.0355,1.6532,0.9931,510,247,120,40.02,44.39,54.18,40.31,85.8
istockphoto-488957174-612x612.jpg,3.0355,1.6532,0.9931,510,247,120,40.02,44.39,54.18,40.31,85.8
istockphoto-501044585-612x612.jpg,3.3513,1.8908,1.153,440,250,138,51.31,50.0,54.48,43.17,85.42
istockphoto-501044585-612x612.jpg,3.3513,1.8908,1.153,440,250,138,51.31,50.0,54.48,43.17,85.42
istockphoto-517715916-612x612.jpg,2.6568,1.3256,0.5631,223,127,56,53.61,45.67,43.48,32.87,66.76
istockphoto-517715916-612x612.jpg,2.6568,1.3256,0.5631,223,127,56,53.61,45.67,43.48,32.87,66.76
istockphoto-586052010-612x612.jpg,3.0347,1.592,0.9782,523,246,114,39.09,42.83,56.17,40.02,86.35
istockphoto-586052010-612x612.jpg,3.0347,1.592,0.9782,523,246,114,39.09,42.83,56.17,40.02,86.35
istockphoto-609822514-612x612.jpg,3.3818,1.2568,0.4611,378,132,41,55.8,57.29,66.09,38.44,74.46
istockphoto-609822514-612x612.jpg,3.3818,1.2568,0.4611,378,132,41,55.8,57.29,66.09,38.44,74.46
istockphoto-613780354-612x612.jpg,4.2018,1.2216,0.5384,464,148,55,60.92,53.48,63.85,49.92,74.95
istockphoto-613780354-612x612.jpg,4.2018,1.2216,0.5384,464,148,55,60.92,53.48,63.85,49.92,74.95
istockphoto-616108408-612x612.jpg,1.8892,0.9273,0.6066,137,51,14,70.27,90.06,212.75,28.54,63.56
istockphoto-616108408-612x612.jpg,1.8892,0.9273,0.6066,137,51,14,70.27,90.06,212.75,28.54,63.56
istockphoto-625771024-612x612.jpg,1.7183,0.7118,0.4231,164,55,20,68.29,83.38,138.25,36.85,54.7
istockphoto-625771024-612x612.jpg,1.7183,0.7118,0.4231,164,55,20,68.29,83.38,138.25,36.85,54.7
istockphoto-667661104-612x612.jpg,1.4466,0.6684,0.3969,76,24,10,85.37,125.67,177.05,23.09,42.87
istockphoto-667661104-612x612.jpg,1.4466,0.6684,0.3969,76,24,10,85.37,125.67,177.05,23.09,42.87
istockphoto-667680664-612x612.jpg,1.3428,0.6155,0.4249,84,27,13,72.73,101.75,143.77,24.41,44.07
istockphoto-667680664-612x612.jpg,1.3428,0.6155,0.4249,84,27,13,72.73,101.75,143.77,24.41,44.07
istockphoto-92360356-612x612.jpg,1.6284,0.8246,0.489,89,46,28,83.6,80.31,77.54,24.64,55.99
istockphoto-92360356-612x612.jpg,1.6284,0.8246,0.489,89,46,28,83.6,80.31,77.54,24.64,55.99
istockphoto-92655916-612x612.jpg,2.1474,1.0205,0.4885,260,137,64,52.49,46.67,47.13,27.29,56.09
istockphoto-92655916-612x612.jpg,2.1474,1.0205,0.4885,260,137,64,52.49,46.67,47.13,27.29,56.09
istockphoto-95484841-612x612.jpg,5.4661,2.6339,1.304,582,326,167,63.38,53.05,50.65,47.32,74.05
istockphoto-95484841-612x612.jpg,5.4661,2.6339,1.304,582,326,167,63.38,53.05,50.65,47.32,74.05
