Nama_File,Mean_R,Mean_G,Mean_B,Std_R,Std_G,Std_B,Mean_H,Mean_S,Mean_V,Std_H,Std_S,Std_V,Skew_R,Skew_G,Skew_B,Kurt_R,Kurt_G,Kurt_B
istockphoto-186843005-612x612.jpg,199.49,141.18,140.23,58.34,108.02,105.5,84.56,109.59,201.69,85.54,105.85,55.69,-0.56,-0.08,0.03,-1.01,-1.8,-1.84
istockphoto-187185922-612x612.jpg,231.41,174.67,166.84,31.63,96.67,105.1,7.22,82.95,231.47,29.85,101.54,31.63,-1.11,-0.49,-0.44,0.53,-1.62,-1.71
istockphoto-187185922-612x612.jpg,231.41,174.67,166.84,31.63,96.67,105.1,7.22,82.95,231.47,29.85,101.54,31.63,-1.11,-0.49,-0.44,0.53,-1.62,-1.71
istockphoto-2218780905-612x612.jpg,222.48,176.58,174.26,48.88,89.3,90.67,49.47,71.32,223.52,76.88,81.48,46.33,-1.38,-0.41,-0.35,0.79,-1.61,-1.71
istockphoto-2218780905-612x612.jpg,222.48,176.58,174.26,48.88,89.3,90.67,49.47,71.32,223.52,76.88,81.48,46.33,-1.38,-0.41,-0.35,0.79,-1.61,-1.71
istockphoto-2218780960-612x612.jpg,228.94,183.75,179.76,44.34,87.48,90.9,44.07,70.34,230.3,73.63,86.77,40.48,-1.83,-0.63,-0.56,2.67,-1.3,-1.43
istockphoto-2218780960-612x612.jpg,228.94,183.75,179.76,44.34,87.48,90.9,44.07,70.34,230.3,73.63,86.77,40.48,-1.83,-0.63,-0.56,2.67,-1.3,-1.43
istockphoto-465833631-612x612.jpg,231.11,188.69,195.36,32.64,90.06,84.59,128.36,61.27,233.63,38.91,87.8,33.25,-1.98,-1.03,-1.03,4.05,-0.65,-0.62
istockphoto-465833631-612x612.jpg,231.11,188.69,195.36,32.64,90.06,84.59,128.36,61.27,233.63,38.91,87.8,33.25,-1.98,-1.03,-1.03,4.05,-0.65,-0.62
istockphoto-466413957-612x612.jpg,235.57,177.41,173.17,31.97,99.74,102.88,16.93,78.48,236.14,48.83,101.24,31.14,-1.67,-0.69,-0.62,2.03,-1.31,-1.43
istockphoto-466413957-612x612.jpg,235.57,177.41,173.17,31.97,99.74,102.88,16.93,78.48,236.14,48.83,101.24,31.14,-1.67,-0.69,-0.62,2.03,-1.31,-1.43
istockphoto-471597370-612x612.jpg,223.08,168.6,173.58,41.66,102.33,96.25,75.6,79.69,223.11,86.49,96.6,41.69,-0.93,-0.48,-0.47,-0.34,-1.59,-1.59
istockphoto-471597370-612x612.jpg,223.08,168.6,173.58,41.66,102.33,96.25,75.6,79.69,223.11,86.49,96.6,41.69,-0.93,-0.48,-0.47,-0.34,-1.59,-1.59
istockphoto-479800900-612x612.jpg,239.19,206.44,200.17,31.63,76.39,83.03,5.41,49.61,239.88,23.97,75.84,30.48,-2.68,-1.13,-1.0,8.83,-0.45,-0.76
istockphoto-479800900-612x612.jpg,239.19,206.44,200.17,31.63,76.39,83.03,5.41,49.61,239.88,23.97,75.84,30.48,-2.68,-1.13,-1.0,8.83,-0.45,-0.76
istockphoto-483874492-612x612.jpg,212.71,159.97,150.94,49.89,96.56,102.18,13.58,93.32,214.67,39.49,94.11,46.4,-0.82,-0.24,-0.11,-0.46,-1.68,-1.8
istockphoto-483874492-612x612.jpg,212.71,159.97,150.94,49.89,96.56,102.18,13.58,93.32,214.67,39.49,94.11,46.4,-0.82,-0.24,-0.11,-0.46,-1.68,-1.8
istockphoto-488957174-612x612.jpg,222.57,183.17,190.01,47.32,97.56,88.48,66.09,61.75,222.65,83.56,87.09,47.36,-1.14,-0.73,-0.74,0.0,-1.33,-1.3
istockphoto-488957174-612x612.jpg,222.57,183.17,190.01,47.32,97.56,88.48,66.09,61.75,222.65,83.56,87.09,47.36,-1.14,-0.73,-0.74,0.0,-1.33,-1.3
istockphoto-501044585-612x612.jpg,193.17,163.63,163.18,69.52,97.1,96.53,82.92,74.22,196.92,69.45,82.77,64.54,-0.65,-0.31,-0.31,-0.81,-1.69,-1.71
istockphoto-501044585-612x612.jpg,193.17,163.63,163.18,69.52,97.1,96.53,82.92,74.22,196.92,69.45,82.77,64.54,-0.65,-0.31,-0.31,-0.81,-1.69,-1.71
istockphoto-517715916-612x612.jpg,237.37,193.63,193.68,28.89,88.03,87.69,40.07,57.57,237.39,73.62,83.52,28.9,-1.61,-0.86,-0.85,2.18,-1.04,-1.06
istockphoto-517715916-612x612.jpg,237.37,193.63,193.68,28.89,88.03,87.69,40.07,57.57,237.39,73.62,83.52,28.9,-1.61,-0.86,-0.85,2.18,-1.04,-1.06
istockphoto-586052010-612x612.jpg,223.15,183.78,190.53,46.81,97.28,88.11,65.71,61.47,223.18,84.14,86.94,46.83,-1.14,-0.74,-0.75,-0.02,-1.3,-1.28
istockphoto-586052010-612x612.jpg,223.15,183.78,190.53,46.81,97.28,88.11,65.71,61.47,223.18,84.14,86.94,46.83,-1.14,-0.74,-0.75,-0.02,-1.3,-1.28
istockphoto-609822514-612x612.jpg,229.69,193.39,182.63,42.25,82.42,93.07,7.08,65.99,232.88,23.02,86.06,34.58,-1.91,-0.82,-0.64,3.1,-1.0,-1.39
istockphoto-609822514-612x612.jpg,229.69,193.39,182.63,42.25,82.42,93.07,7.08,65.99,232.88,23.02,86.06,34.58,-1.91,-0.82,-0.64,3.1,-1.0,-1.39
istockphoto-613780354-612x612.jpg,235.28,146.11,151.05,27.9,101.05,95.05,77.6,106.9,235.34,86.45,101.29,27.92,-1.53,-0.07,-0.02,1.84,-1.73,-1.74
istockphoto-613780354-612x612.jpg,235.28,146.11,151.05,27.9,101.05,95.05,77.6,106.9,235.34,86.45,101.29,27.92,-1.53,-0.07,-0.02,1.84,-1.73,-1.74
istockphoto-616108408-612x612.jpg,230.73,196.77,186.76,40.96,79.74,92.28,4.11,60.71,230.78,13.58,82.84,40.97,-1.73,-0.78,-0.72,2.36,-1.17,-1.34
istockphoto-616108408-612x612.jpg,230.73,196.77,186.76,40.96,79.74,92.28,4.11,60.71,230.78,13.58,82.84,40.97,-1.73,-0.78,-0.72,2.36,-1.17,-1.34
istockphoto-625771024-612x612.jpg,239.08,153.53,144.36,22.31,99.43,101.6,33.02,109.87,239.12,65.31,103.17,22.33,-1.6,-0.25,-0.04,2.72,-1.63,-1.76
istockphoto-625771024-612x612.jpg,239.08,153.53,144.36,22.31,99.43,101.6,33.02,109.87,239.12,65.31,103.17,22.33,-1.6,-0.25,-0.04,2.72,-1.63,-1.76
istockphoto-667661104-612x612.jpg,235.3,184.67,180.14,30.03,88.82,93.19,11.88,68.69,235.33,41.05,87.67,30.04,-1.6,-0.62,-0.56,2.41,-1.42,-1.52
istockphoto-667661104-612x612.jpg,235.3,184.67,180.14,30.03,88.82,93.19,11.88,68.69,235.33,41.05,87.67,30.04,-1.6,-0.62,-0.56,2.41,-1.42,-1.52
istockphoto-667680664-612x612.jpg,213.52,181.09,171.46,55.65,93.04,96.64,25.89,70.62,213.58,57.33,84.99,55.66,-1.02,-0.7,-0.47,-0.39,-1.26,-1.54
istockphoto-667680664-612x612.jpg,213.52,181.09,171.46,55.65,93.04,96.64,25.89,70.62,213.58,57.33,84.99,55.66,-1.02,-0.7,-0.47,-0.39,-1.26,-1.54
istockphoto-92360356-612x612.jpg,220.47,183.09,179.21,47.59,90.01,96.08,42.98,65.64,220.8,64.49,89.85,47.81,-1.2,-0.77,-0.76,0.12,-1.14,-1.16
istockphoto-92360356-612x612.jpg,220.47,183.09,179.21,47.59,90.01,96.08,42.98,65.64,220.8,64.49,89.85,47.81,-1.2,-0.77,-0.76,0.12,-1.14,-1.16
istockphoto-92655916-612x612.jpg,239.91,181.8,178.7,21.13,90.29,93.19,9.1,72.29,239.95,35.69,89.88,21.15,-1.36,-0.62,-0.59,1.43,-1.31,-1.4
istockphoto-92655916-612x612.jpg,239.91,181.8,178.7,21.13,90.29,93.19,9.1,72.29,239.95,35.69,89.88,21.15,-1.36,-0.62,-0.59,1.43,-1.31,-1.4
istockphoto-95484841-612x612.jpg,241.31,165.34,152.53,20.97,95.64,105.52,16.46,101.43,241.36,45.8,105.06,20.99,-2.1,-0.43,-0.27,6.95,-1.4,-1.66
istockphoto-95484841-612x612.jpg,241.31,165.34,152.53,20.97,95.64,105.52,16.46,101.43,241.36,45.8,105.06,20.99,-2.1,-0.43,-0.27,6.95,-1.4,-1.66
